date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,pickup_datetime,pickup_hour,pickup_day,pickup_dayofweek
2024-07-20 11:51:00,11:51:00,CNR8365413900,canceled by driver,CID403031,auto,indiranagar,kr puram,,,,Personal & Car related issue,,,134,unknown,0,4.0,4.0,2024-07-20 11:51:00,11,2024-07-20,Saturday
2024-07-11 16:59:00,16:59:00,CNR5629604679,success,CID951781,ebike,kengeri,shantinagar,238.0,140.0,,,No,,472,cash,4,5.0,3.8,2024-07-11 16:59:00,16,2024-07-11,Thursday
2024-07-29 19:46:00,19:46:00,CNR3426500621,success,CID359861,bike,kammanahalli,hulimavu,203.0,135.0,,,No,,457,cash,34,3.7,4.9,2024-07-29 19:46:00,19,2024-07-29,Monday
2024-07-30 18:43:00,18:43:00,CNR7669039835,canceled by driver,CID292366,mini,rt nagar,chickpet,,,,More than permitted people in there,,,2415,unknown,0,4.0,4.0,2024-07-30 18:43:00,18,2024-07-30,Tuesday
2024-07-18 15:14:00,15:14:00,CNR5487698747,success,CID595165,prime plus,cox town,vijayanagar,182.0,70.0,,,No,,490,upi,28,3.2,3.8,2024-07-18 15:14:00,15,2024-07-18,Thursday
2024-07-27 08:12:00,08:12:00,CNR8064933748,canceled by customer,CID517234,prime suv,magadi road,jp nagar,,,Wrong Address,,,,142,unknown,0,4.0,4.0,2024-07-27 08:12:00,8,2024-07-27,Saturday
2024-07-23 04:35:00,04:35:00,CNR8264601044,success,CID727781,auto,malleshwaram,kr puram,273.0,145.0,,,No,,494,upi,15,3.4,4.8,2024-07-23 04:35:00,4,2024-07-23,Tuesday
2024-07-09 21:26:00,21:26:00,CNR3072493505,success,CID492797,mini,yeshwanthpur,yelahanka,280.0,90.0,,,No,,297,upi,47,4.1,3.2,2024-07-09 21:26:00,21,2024-07-09,Tuesday
2024-07-30 14:31:00,14:31:00,CNR7741453436,canceled by customer,CID110895,mini,jp nagar,ramamurthy nagar,,,Driver asked to cancel,,,,355,unknown,0,4.0,4.0,2024-07-30 14:31:00,14,2024-07-30,Tuesday
2024-07-04 23:28:00,23:28:00,CNR8121343463,canceled by driver,CID389589,auto,yelahanka,koramangala,,,,Customer related issue,,,497,unknown,0,4.0,4.0,2024-07-04 23:28:00,23,2024-07-04,Thursday
2024-07-10 07:03:00,07:03:00,CNR6738190873,success,CID702906,bike,sahakar nagar,banashankari,140.0,45.0,,,No,,329,cash,31,4.4,3.6,2024-07-10 07:03:00,7,2024-07-10,Wednesday
2024-07-28 20:36:00,20:36:00,CNR6773722916,canceled by customer,CID529588,prime sedan,bellandur,basavanagudi,,,Change of plans,,,,407,unknown,0,4.0,4.0,2024-07-28 20:36:00,20,2024-07-28,Sunday
2024-07-28 10:25:00,10:25:00,CNR8685561912,success,CID142880,auto,shivajinagar,btm layout,308.0,125.0,,,No,,466,cash,10,3.6,5.0,2024-07-28 10:25:00,10,2024-07-28,Sunday
2024-07-11 17:00:00,17:00:00,CNR1911957983,success,CID723857,auto,hennur,marathahalli,49.0,45.0,,,No,,139,cash,3,4.5,4.1,2024-07-11 17:00:00,17,2024-07-11,Thursday
2024-07-30 05:28:00,05:28:00,CNR2336716078,success,CID850079,prime sedan,whitefield,shivajinagar,168.0,65.0,,,No,,498,cash,39,4.2,5.0,2024-07-30 05:28:00,5,2024-07-30,Tuesday
2024-07-04 18:10:00,18:10:00,CNR3131413454,success,CID599954,auto,magadi road,hsr layout,210.0,135.0,,,No,,227,cash,9,4.5,4.6,2024-07-04 18:10:00,18,2024-07-04,Thursday
2024-07-22 04:40:00,04:40:00,CNR1866086637,driver not found,CID241308,mini,chickpet,devanahalli,,,,,,,198,unknown,0,4.0,4.0,2024-07-22 04:40:00,4,2024-07-22,Monday
2024-07-23 15:22:00,15:22:00,CNR5953918462,success,CID202011,prime sedan,ramamurthy nagar,electronic city,308.0,40.0,,,Yes,vehicle breakdown,155,cash,16,4.2,3.7,2024-07-23 15:22:00,15,2024-07-23,Tuesday
2024-07-06 09:07:00,09:07:00,CNR2564055009,success,CID306411,ebike,tumkur road,shivajinagar,154.0,115.0,,,No,,2483,cash,29,3.7,4.9,2024-07-06 09:07:00,9,2024-07-06,Saturday
2024-07-13 15:04:00,15:04:00,CNR5019395888,success,CID343221,ebike,koramangala,kammanahalli,126.0,55.0,,,No,,200,upi,23,3.7,4.9,2024-07-13 15:04:00,15,2024-07-13,Saturday
2024-07-10 18:45:00,18:45:00,CNR1294802774,success,CID442416,bike,devanahalli,rajajinagar,252.0,105.0,,,No,,126,upi,19,3.4,4.7,2024-07-10 18:45:00,18,2024-07-10,Wednesday
2024-07-23 11:16:00,11:16:00,CNR7831415031,success,CID781308,auto,hebbal,basavanagudi,42.0,80.0,,,No,,438,cash,3,4.9,3.4,2024-07-23 11:16:00,11,2024-07-23,Tuesday
2024-07-27 16:13:00,16:13:00,CNR7388387409,canceled by customer,CID586222,bike,chamarajpet,peenya,,,Change of plans,,,,374,unknown,0,4.0,4.0,2024-07-27 16:13:00,16,2024-07-27,Saturday
2024-07-09 06:44:00,06:44:00,CNR9655977175,success,CID149012,auto,magadi road,bannerghatta road,77.0,55.0,,,No,,157,cash,19,3.7,4.2,2024-07-09 06:44:00,6,2024-07-09,Tuesday
2024-07-03 07:21:00,07:21:00,CNR8971186886,canceled by driver,CID222038,ebike,hsr layout,hulimavu,,,,Customer related issue,,,823,unknown,0,4.0,4.0,2024-07-03 07:21:00,7,2024-07-03,Wednesday
2024-07-27 03:01:00,03:01:00,CNR4340561844,canceled by driver,CID675896,ebike,kadugodi,sahakar nagar,,,,Personal & Car related issue,,,510,unknown,0,4.0,4.0,2024-07-27 03:01:00,3,2024-07-27,Saturday
2024-07-22 02:29:00,02:29:00,CNR8106049358,canceled by customer,CID940873,prime sedan,mysore road,hennur,,,Driver asked to cancel,,,,371,unknown,0,4.0,4.0,2024-07-22 02:29:00,2,2024-07-22,Monday
2024-07-06 22:35:00,22:35:00,CNR1531848796,driver not found,CID714332,bike,tumkur road,devanahalli,,,,,,,711,unknown,0,4.0,4.0,2024-07-06 22:35:00,22,2024-07-06,Saturday
2024-07-19 18:44:00,18:44:00,CNR8958245978,success,CID549861,prime suv,richmond town,btm layout,196.0,105.0,,,No,,242,upi,3,4.2,3.2,2024-07-19 18:44:00,18,2024-07-19,Friday
2024-07-30 20:14:00,20:14:00,CNR8776494854,driver not found,CID908908,bike,tumkur road,bannerghatta road,,,,,,,1607,unknown,0,4.0,4.0,2024-07-30 20:14:00,20,2024-07-30,Tuesday
2024-07-18 02:48:00,02:48:00,CNR1589102522,success,CID374910,prime sedan,shivajinagar,whitefield,112.0,100.0,,,No,,120,cash,40,5.0,3.1,2024-07-18 02:48:00,2,2024-07-18,Thursday
2024-07-04 15:50:00,15:50:00,CNR7165325832,success,CID844148,auto,rajarajeshwari nagar,kammanahalli,203.0,50.0,,,No,,181,credit card,10,3.3,4.0,2024-07-04 15:50:00,15,2024-07-04,Thursday
2024-07-17 20:51:00,20:51:00,CNR6267952544,success,CID563659,prime suv,padmanabhanagar,frazer town,266.0,140.0,,,No,,290,cash,47,4.1,4.2,2024-07-17 20:51:00,20,2024-07-17,Wednesday
2024-07-25 14:50:00,14:50:00,CNR6833846816,success,CID711135,ebike,sahakar nagar,vijayanagar,49.0,50.0,,,No,,243,upi,39,4.6,3.9,2024-07-25 14:50:00,14,2024-07-25,Thursday
2024-07-01 02:30:00,02:30:00,CNR9413436344,canceled by driver,CID849176,prime suv,chickpet,basavanagudi,,,,Customer was coughing/sick,,,475,unknown,0,4.0,4.0,2024-07-01 02:30:00,2,2024-07-01,Monday
2024-07-22 23:04:00,23:04:00,CNR8258643304,success,CID942114,prime suv,shivajinagar,banashankari,196.0,120.0,,,No,,354,upi,9,3.2,4.2,2024-07-22 23:04:00,23,2024-07-22,Monday
2024-07-20 23:51:00,23:51:00,CNR7559207266,success,CID559861,ebike,banashankari,frazer town,126.0,30.0,,,No,,693,upi,21,4.8,4.6,2024-07-20 23:51:00,23,2024-07-20,Saturday
2024-07-12 19:40:00,19:40:00,CNR8562531688,success,CID122627,mini,jp nagar,hosur road,266.0,50.0,,,No,,1612,cash,45,3.3,4.2,2024-07-12 19:40:00,19,2024-07-12,Friday
2024-07-16 07:58:00,07:58:00,CNR2051377857,success,CID130883,ebike,rt nagar,kr puram,56.0,30.0,,,No,,259,upi,9,5.0,4.0,2024-07-16 07:58:00,7,2024-07-16,Tuesday
2024-07-25 18:07:00,18:07:00,CNR7041663474,success,CID124095,ebike,rajarajeshwari nagar,bannerghatta road,259.0,70.0,,,No,,265,credit card,17,4.7,3.7,2024-07-25 18:07:00,18,2024-07-25,Thursday
2024-07-24 14:52:00,14:52:00,CNR8189026850,success,CID431732,bike,yelahanka,btm layout,161.0,115.0,,,No,,597,upi,16,4.7,3.2,2024-07-24 14:52:00,14,2024-07-24,Wednesday
2024-07-02 15:49:00,15:49:00,CNR9723386860,success,CID763419,bike,mysore road,jp nagar,189.0,40.0,,,No,,123,cash,31,4.5,4.7,2024-07-02 15:49:00,15,2024-07-02,Tuesday
2024-07-18 22:00:00,22:00:00,CNR9099755886,success,CID381553,prime suv,hosur road,kadugodi,56.0,35.0,,,No,,252,upi,10,3.6,3.3,2024-07-18 22:00:00,22,2024-07-18,Thursday
2024-07-01 18:42:00,18:42:00,CNR1100004291,success,CID834472,bike,rajarajeshwari nagar,chamarajpet,42.0,105.0,,,No,,475,upi,3,4.4,4.2,2024-07-01 18:42:00,18,2024-07-01,Monday
2024-07-22 08:50:00,08:50:00,CNR2386181258,success,CID173430,prime suv,rajarajeshwari nagar,bellandur,147.0,110.0,,,Yes,customer demand,463,upi,20,3.0,4.0,2024-07-22 08:50:00,8,2024-07-22,Monday
2024-07-07 06:44:00,06:44:00,CNR8908981528,success,CID532393,bike,langford town,basavanagudi,245.0,35.0,,,No,,860,cash,29,3.6,4.8,2024-07-07 06:44:00,6,2024-07-07,Sunday
2024-07-29 03:04:00,03:04:00,CNR6664002211,success,CID602919,bike,hsr layout,sahakar nagar,77.0,55.0,,,No,,436,cash,17,4.6,4.4,2024-07-29 03:04:00,3,2024-07-29,Monday
2024-07-07 04:01:00,04:01:00,CNR1846169822,success,CID165458,ebike,rt nagar,langford town,280.0,45.0,,,No,,329,upi,30,4.2,4.7,2024-07-07 04:01:00,4,2024-07-07,Sunday
2024-07-07 05:38:00,05:38:00,CNR2385429277,canceled by driver,CID570067,prime suv,yeshwanthpur,sarjapur road,,,,Customer was coughing/sick,,,424,unknown,0,4.0,4.0,2024-07-07 05:38:00,5,2024-07-07,Sunday
2024-07-08 04:33:00,04:33:00,CNR7064196460,success,CID494823,mini,electronic city,hulimavu,161.0,145.0,,,No,,505,upi,25,3.7,3.3,2024-07-08 04:33:00,4,2024-07-08,Monday
2024-07-19 03:14:00,03:14:00,CNR5161247682,success,CID257192,prime plus,magadi road,btm layout,119.0,140.0,,,No,,183,cash,42,3.1,3.9,2024-07-19 03:14:00,3,2024-07-19,Friday
2024-07-06 04:50:00,04:50:00,CNR1177504874,canceled by driver,CID340856,ebike,tumkur road,magadi road,,,,More than permitted people in there,,,221,unknown,0,4.0,4.0,2024-07-06 04:50:00,4,2024-07-06,Saturday
2024-07-08 23:38:00,23:38:00,CNR8314474112,success,CID770566,prime suv,koramangala,indiranagar,238.0,50.0,,,No,,338,cash,22,4.3,4.5,2024-07-08 23:38:00,23,2024-07-08,Monday
2024-07-05 00:56:00,00:56:00,CNR1899988266,canceled by customer,CID474455,bike,chamarajpet,majestic,,,Change of plans,,,,624,unknown,0,4.0,4.0,2024-07-05 00:56:00,0,2024-07-05,Friday
2024-07-22 01:31:00,01:31:00,CNR6545398497,driver not found,CID184425,bike,hosur road,shantinagar,,,,,,,488,unknown,0,4.0,4.0,2024-07-22 01:31:00,1,2024-07-22,Monday
2024-07-27 04:14:00,04:14:00,CNR9936894778,success,CID735706,mini,mg road,langford town,189.0,145.0,,,No,,173,cash,47,4.9,3.0,2024-07-27 04:14:00,4,2024-07-27,Saturday
2024-07-20 14:50:00,14:50:00,CNR8995911985,success,CID832558,ebike,malleshwaram,peenya,182.0,130.0,,,No,,521,upi,2,3.8,3.7,2024-07-20 14:50:00,14,2024-07-20,Saturday
2024-07-23 01:19:00,01:19:00,CNR1022426715,canceled by customer,CID451746,ebike,btm layout,kammanahalli,,,Wrong Address,,,,231,unknown,0,4.0,4.0,2024-07-23 01:19:00,1,2024-07-23,Tuesday
2024-07-02 12:32:00,12:32:00,CNR7935394337,canceled by driver,CID970401,auto,cox town,basavanagudi,,,,Personal & Car related issue,,,151,unknown,0,4.0,4.0,2024-07-02 12:32:00,12,2024-07-02,Tuesday
2024-07-23 10:06:00,10:06:00,CNR8827453245,canceled by customer,CID864460,auto,yelahanka,peenya,,,Driver is not moving towards pickup location,,,,380,unknown,0,4.0,4.0,2024-07-23 10:06:00,10,2024-07-23,Tuesday
2024-07-30 13:24:00,13:24:00,CNR7326061766,success,CID493395,prime plus,vijayanagar,chamarajpet,259.0,120.0,,,No,,621,upi,48,4.6,3.5,2024-07-30 13:24:00,13,2024-07-30,Tuesday
2024-07-18 02:04:00,02:04:00,CNR7174930889,success,CID629063,prime suv,padmanabhanagar,hulimavu,196.0,45.0,,,No,,190,cash,30,4.7,4.6,2024-07-18 02:04:00,2,2024-07-18,Thursday
2024-07-26 06:31:00,06:31:00,CNR5672225120,success,CID427474,bike,rt nagar,yeshwanthpur,91.0,50.0,,,No,,234,cash,33,4.1,4.4,2024-07-26 06:31:00,6,2024-07-26,Friday
2024-07-07 03:19:00,03:19:00,CNR8410989546,success,CID415132,prime suv,ulsoor,shantinagar,203.0,100.0,,,No,,279,cash,1,3.5,4.1,2024-07-07 03:19:00,3,2024-07-07,Sunday
2024-07-19 11:13:00,11:13:00,CNR5150124497,success,CID670952,mini,jp nagar,magadi road,70.0,85.0,,,No,,480,upi,31,5.0,3.6,2024-07-19 11:13:00,11,2024-07-19,Friday
2024-07-17 21:39:00,21:39:00,CNR5066529007,success,CID674577,bike,mg road,ulsoor,147.0,30.0,,,No,,231,upi,37,4.3,4.5,2024-07-17 21:39:00,21,2024-07-17,Wednesday
2024-07-18 13:33:00,13:33:00,CNR4970392566,success,CID912209,mini,majestic,richmond town,308.0,90.0,,,No,,382,upi,26,3.4,4.6,2024-07-18 13:33:00,13,2024-07-18,Thursday
2024-07-02 05:56:00,05:56:00,CNR2004825521,success,CID795364,prime plus,btm layout,langford town,175.0,140.0,,,No,,823,credit card,11,3.1,5.0,2024-07-02 05:56:00,5,2024-07-02,Tuesday
2024-07-10 13:51:00,13:51:00,CNR4867685657,success,CID326537,mini,bellandur,cox town,259.0,70.0,,,No,,855,cash,5,3.2,3.4,2024-07-10 13:51:00,13,2024-07-10,Wednesday
2024-07-08 20:01:00,20:01:00,CNR3063675928,success,CID954307,auto,devanahalli,vijayanagar,133.0,105.0,,,No,,862,cash,7,3.7,4.6,2024-07-08 20:01:00,20,2024-07-08,Monday
2024-07-28 08:14:00,08:14:00,CNR7241523006,success,CID175062,mini,hulimavu,kengeri,210.0,110.0,,,No,,2194,cash,27,3.4,4.0,2024-07-28 08:14:00,8,2024-07-28,Sunday
2024-07-23 11:37:00,11:37:00,CNR7367224511,success,CID269054,ebike,hennur,hosur road,147.0,60.0,,,No,,642,upi,18,4.9,4.8,2024-07-23 11:37:00,11,2024-07-23,Tuesday
2024-07-19 11:40:00,11:40:00,CNR4843825357,canceled by customer,CID286241,prime plus,mg road,hebbal,,,Wrong Address,,,,649,unknown,0,4.0,4.0,2024-07-19 11:40:00,11,2024-07-19,Friday
2024-07-05 17:39:00,17:39:00,CNR3454161697,canceled by driver,CID471066,prime suv,koramangala,majestic,,,,Personal & Car related issue,,,173,unknown,0,4.0,4.0,2024-07-05 17:39:00,17,2024-07-05,Friday
2024-07-10 20:35:00,20:35:00,CNR6048571952,success,CID800917,ebike,bannerghatta road,mg road,273.0,125.0,,,No,,146,upi,47,3.4,4.2,2024-07-10 20:35:00,20,2024-07-10,Wednesday
2024-07-13 13:08:00,13:08:00,CNR4874338201,success,CID311666,prime suv,yeshwanthpur,banashankari,231.0,95.0,,,No,,386,cash,20,5.0,4.7,2024-07-13 13:08:00,13,2024-07-13,Saturday
2024-07-16 12:43:00,12:43:00,CNR7022651160,success,CID712836,bike,kadugodi,jp nagar,231.0,30.0,,,No,,438,cash,24,4.1,3.7,2024-07-16 12:43:00,12,2024-07-16,Tuesday
2024-07-10 10:31:00,10:31:00,CNR9412839387,canceled by customer,CID738205,auto,yeshwanthpur,jayanagar,,,AC is Not working,,,,518,unknown,0,4.0,4.0,2024-07-10 10:31:00,10,2024-07-10,Wednesday
2024-07-24 00:21:00,00:21:00,CNR9468188999,driver not found,CID323814,prime sedan,jp nagar,btm layout,,,,,,,1396,unknown,0,4.0,4.0,2024-07-24 00:21:00,0,2024-07-24,Wednesday
2024-07-13 11:41:00,11:41:00,CNR7169790942,success,CID740171,ebike,kengeri,magadi road,280.0,70.0,,,Yes,other issue,422,upi,37,3.2,3.6,2024-07-13 11:41:00,11,2024-07-13,Saturday
2024-07-14 02:44:00,02:44:00,CNR8751620986,success,CID943370,auto,rajajinagar,majestic,133.0,50.0,,,No,,1860,cash,13,4.7,4.7,2024-07-14 02:44:00,2,2024-07-14,Sunday
2024-07-17 18:22:00,18:22:00,CNR1931687836,driver not found,CID938465,prime sedan,hennur,electronic city,,,,,,,380,unknown,0,4.0,4.0,2024-07-17 18:22:00,18,2024-07-17,Wednesday
2024-07-08 02:39:00,02:39:00,CNR4936114902,canceled by customer,CID950467,bike,vijayanagar,shantinagar,,,Driver is not moving towards pickup location,,,,224,unknown,0,4.0,4.0,2024-07-08 02:39:00,2,2024-07-08,Monday
2024-07-09 07:08:00,07:08:00,CNR6071713884,driver not found,CID561538,prime plus,magadi road,marathahalli,,,,,,,643,unknown,0,4.0,4.0,2024-07-09 07:08:00,7,2024-07-09,Tuesday
2024-07-20 01:32:00,01:32:00,CNR1126961682,success,CID850647,bike,marathahalli,devanahalli,63.0,45.0,,,Yes,customer demand,1422,cash,1,4.0,3.0,2024-07-20 01:32:00,1,2024-07-20,Saturday
2024-07-23 03:58:00,03:58:00,CNR8268187495,success,CID204626,auto,hebbal,whitefield,63.0,90.0,,,No,,462,cash,7,3.9,4.4,2024-07-23 03:58:00,3,2024-07-23,Tuesday
2024-07-18 02:39:00,02:39:00,CNR8235557142,success,CID924579,bike,indiranagar,kadugodi,98.0,135.0,,,No,,315,cash,37,3.0,3.4,2024-07-18 02:39:00,2,2024-07-18,Thursday
2024-07-19 06:18:00,06:18:00,CNR2199183430,success,CID154727,prime sedan,kengeri,bannerghatta road,133.0,65.0,,,No,,149,cash,36,4.7,4.3,2024-07-19 06:18:00,6,2024-07-19,Friday
2024-07-10 09:22:00,09:22:00,CNR4145753077,success,CID219030,mini,mg road,padmanabhanagar,126.0,85.0,,,No,,757,upi,1,3.2,3.8,2024-07-10 09:22:00,9,2024-07-10,Wednesday
2024-07-09 02:37:00,02:37:00,CNR4115578227,success,CID672674,auto,mg road,hosur road,119.0,70.0,,,Yes,customer demand,777,cash,18,3.6,5.0,2024-07-09 02:37:00,2,2024-07-09,Tuesday
2024-07-09 20:18:00,20:18:00,CNR4716362291,success,CID718379,mini,rajarajeshwari nagar,rajajinagar,203.0,40.0,,,No,,579,cash,42,3.3,4.0,2024-07-09 20:18:00,20,2024-07-09,Tuesday
2024-07-11 04:00:00,04:00:00,CNR1682496042,success,CID971508,ebike,basavanagudi,basavanagudi,182.0,130.0,,,No,,226,upi,43,4.3,4.5,2024-07-11 04:00:00,4,2024-07-11,Thursday
2024-07-04 23:00:00,23:00:00,CNR7514576258,driver not found,CID556418,auto,marathahalli,peenya,,,,,,,673,unknown,0,4.0,4.0,2024-07-04 23:00:00,23,2024-07-04,Thursday
2024-07-29 17:20:00,17:20:00,CNR6519713106,canceled by driver,CID556173,prime plus,btm layout,vijayanagar,,,,Personal & Car related issue,,,314,unknown,0,4.0,4.0,2024-07-29 17:20:00,17,2024-07-29,Monday
2024-07-19 13:01:00,13:01:00,CNR8749144643,canceled by customer,CID793753,ebike,hosur road,jp nagar,,,Change of plans,,,,371,unknown,0,4.0,4.0,2024-07-19 13:01:00,13,2024-07-19,Friday
2024-07-02 07:18:00,07:18:00,CNR6955208649,success,CID306129,prime sedan,peenya,majestic,105.0,100.0,,,No,,1791,upi,44,3.8,3.3,2024-07-02 07:18:00,7,2024-07-02,Tuesday
2024-07-30 15:53:00,15:53:00,CNR9590933620,canceled by driver,CID631508,ebike,electronic city,peenya,,,,Customer related issue,,,990,unknown,0,4.0,4.0,2024-07-30 15:53:00,15,2024-07-30,Tuesday
2024-07-21 16:13:00,16:13:00,CNR9242569376,success,CID855758,prime plus,vijayanagar,indiranagar,77.0,95.0,,,No,,356,upi,1,4.0,4.6,2024-07-21 16:13:00,16,2024-07-21,Sunday
2024-07-29 10:09:00,10:09:00,CNR8534541718,canceled by customer,CID210219,bike,yelahanka,padmanabhanagar,,,Driver asked to cancel,,,,347,unknown,0,4.0,4.0,2024-07-29 10:09:00,10,2024-07-29,Monday
2024-07-08 01:58:00,01:58:00,CNR6520713721,canceled by customer,CID884456,bike,jayanagar,cox town,,,Change of plans,,,,453,unknown,0,4.0,4.0,2024-07-08 01:58:00,1,2024-07-08,Monday
2024-07-24 08:52:00,08:52:00,CNR8019340189,driver not found,CID589646,auto,rt nagar,marathahalli,,,,,,,284,unknown,0,4.0,4.0,2024-07-24 08:52:00,8,2024-07-24,Wednesday
2024-07-26 22:32:00,22:32:00,CNR4923167726,canceled by driver,CID492610,bike,ramamurthy nagar,tumkur road,,,,Personal & Car related issue,,,421,unknown,0,4.0,4.0,2024-07-26 22:32:00,22,2024-07-26,Friday
2024-07-01 04:02:00,04:02:00,CNR1249905975,driver not found,CID890426,prime sedan,padmanabhanagar,basavanagudi,,,,,,,907,unknown,0,4.0,4.0,2024-07-01 04:02:00,4,2024-07-01,Monday
2024-07-08 06:58:00,06:58:00,CNR9839278878,success,CID930992,prime plus,chamarajpet,tumkur road,238.0,75.0,,,No,,669,cash,34,4.8,3.9,2024-07-08 06:58:00,6,2024-07-08,Monday
2024-07-20 01:12:00,01:12:00,CNR9761411178,success,CID338443,prime plus,whitefield,rt nagar,217.0,40.0,,,No,,293,cash,21,4.8,3.8,2024-07-20 01:12:00,1,2024-07-20,Saturday
2024-07-09 18:42:00,18:42:00,CNR6043964550,success,CID255918,prime plus,hosur road,bellandur,133.0,85.0,,,No,,124,upi,48,3.3,4.0,2024-07-09 18:42:00,18,2024-07-09,Tuesday
2024-07-28 05:55:00,05:55:00,CNR8000213050,canceled by driver,CID670932,prime plus,langford town,magadi road,,,,More than permitted people in there,,,274,unknown,0,4.0,4.0,2024-07-28 05:55:00,5,2024-07-28,Sunday
2024-07-30 16:40:00,16:40:00,CNR1917492548,success,CID877999,prime sedan,mysore road,kr puram,56.0,115.0,,,No,,431,upi,24,3.5,4.8,2024-07-30 16:40:00,16,2024-07-30,Tuesday
2024-07-11 05:46:00,05:46:00,CNR9232568060,success,CID615951,auto,kengeri,ramamurthy nagar,161.0,45.0,,,No,,721,cash,17,3.5,3.2,2024-07-11 05:46:00,5,2024-07-11,Thursday
2024-07-05 04:25:00,04:25:00,CNR9178864732,driver not found,CID795408,auto,hulimavu,malleshwaram,,,,,,,105,unknown,0,4.0,4.0,2024-07-05 04:25:00,4,2024-07-05,Friday
2024-07-12 13:41:00,13:41:00,CNR1206163399,canceled by customer,CID640532,prime sedan,richmond town,magadi road,,,Change of plans,,,,438,unknown,0,4.0,4.0,2024-07-12 13:41:00,13,2024-07-12,Friday
2024-07-06 23:39:00,23:39:00,CNR7373847236,canceled by customer,CID939062,prime plus,mysore road,varthur,,,Wrong Address,,,,482,unknown,0,4.0,4.0,2024-07-06 23:39:00,23,2024-07-06,Saturday
2024-07-30 09:42:00,09:42:00,CNR5753604979,success,CID769149,auto,hebbal,yelahanka,294.0,120.0,,,No,,207,upi,4,3.7,4.5,2024-07-30 09:42:00,9,2024-07-30,Tuesday
2024-07-18 17:04:00,17:04:00,CNR4436585163,success,CID920719,prime plus,electronic city,magadi road,224.0,90.0,,,No,,219,upi,19,3.9,3.7,2024-07-18 17:04:00,17,2024-07-18,Thursday
2024-07-14 23:39:00,23:39:00,CNR1762539440,canceled by driver,CID962115,prime sedan,vijayanagar,shantinagar,,,,More than permitted people in there,,,415,unknown,0,4.0,4.0,2024-07-14 23:39:00,23,2024-07-14,Sunday
2024-07-18 04:48:00,04:48:00,CNR2789932047,success,CID786005,prime sedan,jp nagar,richmond town,84.0,130.0,,,No,,284,cash,20,3.8,3.5,2024-07-18 04:48:00,4,2024-07-18,Thursday
2024-07-15 14:25:00,14:25:00,CNR7407489454,success,CID184986,prime suv,frazer town,yelahanka,175.0,100.0,,,No,,292,upi,22,4.2,4.3,2024-07-15 14:25:00,14,2024-07-15,Monday
2024-07-23 07:40:00,07:40:00,CNR7758101083,canceled by customer,CID412692,prime plus,hosur road,hennur,,,AC is Not working,,,,186,unknown,0,4.0,4.0,2024-07-23 07:40:00,7,2024-07-23,Tuesday
2024-07-14 15:33:00,15:33:00,CNR1943018859,driver not found,CID455463,auto,sarjapur road,marathahalli,,,,,,,188,unknown,0,4.0,4.0,2024-07-14 15:33:00,15,2024-07-14,Sunday
2024-07-24 07:02:00,07:02:00,CNR4393145759,success,CID948782,bike,yeshwanthpur,varthur,147.0,35.0,,,No,,352,upi,29,4.0,4.2,2024-07-24 07:02:00,7,2024-07-24,Wednesday
2024-07-12 21:42:00,21:42:00,CNR7213246500,success,CID570368,ebike,kr puram,whitefield,189.0,30.0,,,No,,318,upi,24,3.4,3.2,2024-07-12 21:42:00,21,2024-07-12,Friday
2024-07-15 08:27:00,08:27:00,CNR8186227550,success,CID793219,prime sedan,mg road,kadugodi,196.0,50.0,,,No,,420,upi,21,4.2,3.9,2024-07-15 08:27:00,8,2024-07-15,Monday
